"participant","bigram","word","RT"
4,"ta to","to",372
4,"to bu","bu",405
4,"bu ti","ti",370
4,"ti go","go",364
4,"go ka","ka",395
4,"ka bu","bu",409
4,"bu to","to",389
4,"to ti","ti",369
4,"ti go","go",358
4,"go bu","bu",360
4,"bu ka","ka",369
4,"ka ka","ka",378
4,"ka re","re",399
4,"re ba","ba",356
4,"ba bu","bu",362
4,"bu re","re",397
4,"re bu","bu",399
4,"bu ka","ka",370
4,"ka bu","bu",382
4,"bu ta","ta",426
4,"ta ka","ka",419
4,"ka ba","ba",398
4,"ba ka","ka",373
4,"ka ti","ti",378
4,"ti bu","bu",387
4,"bu ba","ba",384
4,"ba bu","bu",389
4,"bu ba","ba",373
4,"ba ka","ka",390
4,"ka ti","ti",374
4,"ti re","re",368
4,"re bu","bu",411
4,"bu ka","ka",377
4,"ka ka","ka",371
4,"ka bu","bu",392
4,"bu ka","ka",370
4,"ka re","re",368
4,"re ba","ba",376
4,"ba to","to",395
4,"to ta","ta",380
4,"ta ba","ba",377
4,"ba ti","ti",397
4,"ti ba","ba",371
4,"ba ka","ka",374
4,"ka ka","ka",390
4,"ka bu","bu",356
4,"bu ka","ka",382
4,"ka re","re",413
4,"re ba","ba",389
4,"ba to","to",414
4,"to ba","ba",365
4,"ba bu","bu",376
4,"bu re","re",403
4,"re bu","bu",365
4,"bu ka","ka",391
4,"ka ta","ta",387
4,"ta bu","bu",364
4,"bu go","go",409
4,"go go","go",386
4,"go go","go",379
4,"go ba","ba",380
4,"ba ka","ka",358
4,"ka ti","ti",382
4,"ti ba","ba",375
4,"ba bu","bu",390
4,"bu bu","bu",382
4,"bu bu","bu",373
4,"bu ka","ka",379
4,"ka bu","bu",364
4,"bu ta","ta",371
4,"ta bu","bu",370
4,"bu ti","ti",396
4,"ti ba","ba",360
4,"ba bu","bu",395
4,"bu bu","bu",381
4,"bu ka","ka",373
4,"ka ba","ba",385
4,"ba re","re",372
4,"re do","do",394
4,"do ka","ka",359
4,"ka ka","ka",393
4,"ka re","re",395
4,"re ba","ba",372
4,"ba ba","ba",378
4,"ba ka","ka",379
4,"ka ti","ti",368
4,"ti to","to",400
4,"to bu","bu",375
4,"bu ka","ka",414
4,"ka ka","ka",381
4,"ka ta","ta",391
4,"ta bu","bu",404
4,"bu ba","ba",387
4,"ba bu","bu",420
4,"bu ti","ti",376
4,"ti ba","ba",369
4,"ba ka","ka",378
4,"ka ta","ta",384
4,"ta go","go",375
4,"go ta","ta",370
4,"ta bu","bu",389
4,"bu ti","ti",382
4,"ti ba","ba",386
4,"ba bu","bu",372
4,"bu ba","ba",351
4,"ba re","re",387
4,"re bu","bu",357
4,"bu ka","ka",396
4,"ka ba","ba",386
4,"ba ka","ka",352
4,"ka re","re",387
4,"re ba","ba",393
4,"ba ba","ba",397
4,"ba ka","ka",363
4,"ka ti","ti",389
4,"ti ka","ka",401
4,"ka go","go",387
4,"go bu","bu",366
4,"bu go","go",389
4,"go ta","ta",382
4,"ta go","go",384
4,"go to","to",385
4,"to bu","bu",369
4,"bu ti","ti",387
4,"ti bu","bu",387
4,"bu ka","ka",365
4,"ka ta","ta",378
4,"ta to","to",367
4,"to bu","bu",385
4,"bu ka","ka",382
4,"ka bu","bu",380
4,"bu to","to",393
4,"to bu","bu",386
4,"bu ti","ti",378
4,"ti ka","ka",379
4,"ka ta","ta",372
4,"ta ka","ka",383
4,"ka ba","ba",388
4,"ba ka","ka",370
4,"ka ti","ti",388
4,"ti ta","ta",375
4,"ta bu","bu",365
4,"bu ti","ti",392
4,"ti ba","ba",399
4,"ba go","go",412
4,"go bu","bu",356
4,"bu bu","bu",374
4,"bu re","re",411
4,"re bu","bu",376
4,"bu ka","ka",397
4,"ka ka","ka",368
4,"ka bu","bu",405
4,"bu ka","ka",382
4,"ka ba","ba",372
4,"ba ka","ka",367
4,"ka ti","ti",397
4,"ti bu","bu",374
4,"bu go","go",374
4,"go ka","ka",384
4,"ka re","re",391
4,"re bu","bu",381
4,"bu ka","ka",371
4,"ka ba","ba",375
4,"ba go","go",413
4,"go bu","bu",372
4,"bu ti","ti",364
4,"ti go","go",393
4,"go bu","bu",367
4,"bu ba","ba",379
4,"ba ka","ka",386
4,"ka ti","ti",395
4,"ti to","to",391
4,"to ba","ba",384
4,"ba ta","ta",407
4,"ta bu","bu",351
4,"bu ti","ti",371
4,"ti ka","ka",391
4,"ka to","to",366
4,"to bu","bu",338
4,"bu ti","ti",400
4,"ti ba","ba",386
4,"ba ti","ti",412
4,"ti go","go",377
4,"go bu","bu",389
4,"bu ba","ba",364
4,"ba ka","ka",400
4,"ka ti","ti",390
4,"ti ta","ta",417
4,"ta to","to",418
4,"to ba","ba",412
4,"ba bu","bu",397
4,"bu go","go",387
4,"go ka","ka",396
4,"ka re","re",357
4,"re ba","ba",355
4,"ba ka","ka",397
4,"ka re","re",379
4,"re ba","ba",363
4,"ba ta","ta",415
4,"ta ti","ti",376
4,"ti ba","ba",366
4,"ba ka","ka",384
4,"ka bu","bu",359
4,"bu ka","ka",374
4,"ka re","re",394
4,"re ba","ba",362
4,"ba ba","ba",392
4,"ba ba","ba",401
4,"ba bu","bu",386
4,"bu bu","bu",365
4,"bu ba","ba",375
4,"ba ba","ba",383
4,"ba ka","ka",393
4,"ka ba","ba",397
4,"ba ta","ta",382
4,"ta bu","bu",353
4,"bu ti","ti",387
4,"ti ba","ba",370
4,"ba re","re",413
4,"re do","do",360
4,"do ba","ba",370
4,"ba re","re",385
4,"re do","do",401
4,"do ta","ta",382
4,"ta ta","ta",396
4,"ta bu","bu",374
4,"bu ti","ti",392
4,"ti ta","ta",404
4,"ta ti","ti",410
4,"ti go","go",374
4,"go bu","bu",387
4,"bu ta","ta",379
4,"ta ka","ka",403
4,"ka ta","ta",374
4,"ta ta","ta",369
4,"ta bu","bu",387
4,"bu ti","ti",375
4,"ti ti","ti",388
4,"ti go","go",378
4,"go bu","bu",353
4,"bu go","go",388
4,"go ta","ta",386
4,"ta bu","bu",372
4,"bu ti","ti",383
4,"ti bu","bu",383
4,"bu ba","ba",383
4,"ba ka","ka",384
4,"ka go","go",373
4,"go ta","ta",391
4,"ta bu","bu",381
4,"bu ti","ti",412
4,"ti ba","ba",391
4,"ba to","to",373
4,"to ka","ka",407
4,"ka bu","bu",392
4,"bu ka","ka",385
4,"ka re","re",407
4,"re ba","ba",374
4,"ba ba","ba",372
4,"ba ba","ba",385
4,"ba ka","ka",406
4,"ka ti","ti",365
4,"ti ti","ti",423
4,"ti ba","ba",389
4,"ba ka","ka",420
4,"ka ba","ba",385
4,"ba re","re",394
4,"re do","do",389
4,"do ta","ta",389
4,"ta bu","bu",338
4,"bu ti","ti",366
4,"ti bu","bu",399
4,"bu bu","bu",375
4,"bu go","go",381
4,"go ta","ta",369
4,"ta bu","bu",379
4,"bu go","go",400
4,"go ba","ba",385
4,"ba ka","ka",376
4,"ka ti","ti",370
4,"ti to","to",372
4,"to to","to",392
4,"to go","go",395
4,"go ka","ka",393
4,"ka to","to",427
4,"to ti","ti",371
4,"ti go","go",400
4,"go bu","bu",395
4,"bu ta","ta",388
4,"ta go","go",385
4,"go ti","ti",351
4,"ti go","go",424
4,"go bu","bu",392
4,"bu ba","ba",361
4,"ba go","go",389
4,"go bu","bu",365
4,"bu bu","bu",346
4,"bu bu","bu",386
4,"bu ta","ta",382
4,"ta bu","bu",367
4,"bu ti","ti",371
4,"ti ba","ba",364
4,"ba to","to",374
4,"to bu","bu",384
4,"bu ti","ti",388
4,"ti bu","bu",373
4,"bu ba","ba",395
4,"ba ba","ba",380
4,"ba ka","ka",382
4,"ka to","to",406
4,"to ti","ti",408
4,"ti ba","ba",374
4,"ba ka","ka",371
4,"ka bu","bu",349
4,"bu bu","bu",402
4,"bu re","re",390
4,"re bu","bu",387
4,"bu ka","ka",369
4,"ka ka","ka",357
4,"ka re","re",373
4,"re ba","ba",374
4,"ba go","go",382
4,"go ba","ba",386
4,"ba re","re",379
4,"re do","do",397
4,"do go","go",367
4,"go ba","ba",402
4,"ba ta","ta",365
4,"ta go","go",393
4,"go ka","ka",383
4,"ka bu","bu",380
4,"bu bu","bu",384
4,"bu to","to",369
4,"to go","go",365
4,"go bu","bu",383
4,"bu ba","ba",412
4,"ba ta","ta",394
4,"ta bu","bu",376
4,"bu ti","ti",378
4,"ti go","go",415
4,"go go","go",416
4,"go bu","bu",378
4,"bu bu","bu",385
4,"bu go","go",384
4,"go ba","ba",377
4,"ba bu","bu",400
4,"bu go","go",391
4,"go ka","ka",403
4,"ka re","re",391
4,"re bu","bu",394
4,"bu ka","ka",371
4,"ka ka","ka",396
4,"ka bu","bu",379
4,"bu ba","ba",364
4,"ba ba","ba",377
4,"ba go","go",381
4,"go ta","ta",415
4,"ta ta","ta",421
4,"ta ka","ka",389
4,"ka ta","ta",409
4,"ta ti","ti",398
4,"ti ba","ba",401
4,"ba ka","ka",371
4,"ka to","to",394
4,"to bu","bu",406
4,"bu bu","bu",406
4,"bu ka","ka",411
4,"ka re","re",370
4,"re ba","ba",364
4,"ba ka","ka",388
4,"ka re","re",397
4,"re ba","ba",374
4,"ba to","to",384
4,"to bu","bu",375
4,"bu ba","ba",374
4,"ba ka","ka",369
4,"ka ti","ti",394
4,"ti ka","ka",427
4,"ka ba","ba",398
4,"ba ka","ka",405
4,"ka ti","ti",386
4,"ti go","go",383
4,"go bu","bu",383
4,"bu re","re",394
4,"re bu","bu",370
4,"bu ka","ka",371
4,"ka bu","bu",375
4,"bu ba","ba",364
4,"ba ti","ti",403
4,"ti go","go",376
4,"go bu","bu",371
4,"bu ka","ka",394
4,"ka re","re",369
4,"re ba","ba",363
4,"ba ka","ka",380
4,"ka re","re",380
4,"re ba","ba",396
4,"ba bu","bu",383
4,"bu bu","bu",357
4,"bu go","go",376
4,"go to","to",391
4,"to bu","bu",382
4,"bu ti","ti",388
4,"ti to","to",403
4,"to ba","ba",406
4,"ba ka","ka",377
4,"ka bu","bu",390
4,"bu ti","ti",399
4,"ti go","go",377
4,"go bu","bu",382
4,"bu to","to",404
4,"to ta","ta",382
4,"ta to","to",398
4,"to ta","ta",400
4,"ta ta","ta",408
4,"ta bu","bu",358
4,"bu ti","ti",328
4,"ti to","to",404
4,"to bu","bu",371
4,"bu ti","ti",384
4,"ti to","to",390
4,"to bu","bu",386
4,"bu ti","ti",384
4,"ti ti","ti",388
4,"ti ba","ba",396
4,"ba ka","ka",382
4,"ka to","to",396
4,"to to","to",393
4,"to ta","ta",378
4,"ta go","go",385
4,"go ta","ta",347
4,"ta bu","bu",388
4,"bu ti","ti",404
4,"ti ba","ba",385
4,"ba ka","ka",388
4,"ka go","go",392
4,"go bu","bu",404
4,"bu ta","ta",379
4,"ta bu","bu",376
4,"bu ka","ka",393
4,"ka ba","ba",348
4,"ba ba","ba",378
4,"ba go","go",380
4,"go ka","ka",379
4,"ka re","re",371
4,"re ba","ba",369
4,"ba ka","ka",381
4,"ka ta","ta",396
4,"ta bu","bu",349
4,"bu ti","ti",361
4,"ti ka","ka",343
4,"ka bu","bu",378
4,"bu to","to",393
4,"to go","go",375
4,"go ka","ka",384
4,"ka ti","ti",420
4,"ti go","go",388
4,"go bu","bu",407
4,"bu ta","ta",368
4,"ta bu","bu",400
4,"bu ba","ba",396
4,"ba bu","bu",420
4,"bu ba","ba",399
4,"ba ka","ka",382
4,"ka ti","ti",346
4,"ti ka","ka",424
4,"ka ba","ba",374
4,"ba ka","ka",395
4,"ka re","re",382
4,"re ba","ba",387
4,"ba ta","ta",413
4,"ta bu","bu",380
4,"bu ti","ti",377
4,"ti go","go",385
4,"go re","re",385
4,"re bu","bu",407
4,"bu ka","ka",349
4,"ka bu","bu",354
4,"bu ti","ti",392
4,"ti go","go",377
4,"go bu","bu",415
4,"bu ba","ba",374
4,"ba re","re",375
4,"re do","do",342
4,"do go","go",392
4,"go ba","ba",368
4,"ba ka","ka",383
4,"ka ti","ti",387
4,"ti go","go",376
4,"go to","to",386
4,"to ka","ka",392
4,"ka ba","ba",391
4,"ba bu","bu",383
4,"bu to","to",387
4,"to ka","ka",367
4,"ka go","go",395
4,"go go","go",386
4,"go ka","ka",348
4,"ka re","re",380
4,"re ba","ba",355
4,"ba to","to",390
4,"to go","go",393
4,"go ba","ba",375
4,"ba ta","ta",368
4,"ta ta","ta",390
4,"ta bu","bu",377
4,"bu ti","ti",398
4,"ti bu","bu",384
4,"bu bu","bu",355
4,"bu bu","bu",396
4,"bu go","go",368
4,"go go","go",361
4,"go ka","ka",368
4,"ka bu","bu",411
4,"bu ba","ba",403
4,"ba ka","ka",393
4,"ka to","to",400
4,"to ka","ka",382
4,"ka ba","ba",393
4,"ba re","re",364
4,"re do","do",372
4,"do ta","ta",413
4,"ta ka","ka",370
4,"ka bu","bu",387
4,"bu ka","ka",387
4,"ka to","to",401
4,"to ka","ka",417
4,"ka ka","ka",394
4,"ka bu","bu",377
4,"bu ta","ta",405
4,"ta ta","ta",406
4,"ta to","to",407
4,"to ba","ba",373
4,"ba ta","ta",386
4,"ta bu","bu",378
4,"bu ba","ba",378
4,"ba bu","bu",407
4,"bu bu","bu",380
4,"bu to","to",375
4,"to ti","ti",382
4,"ti go","go",399
4,"go bu","bu",389
4,"bu to","to",378
4,"to bu","bu",396
4,"bu ti","ti",378
4,"ti ka","ka",374
4,"ka go","go",404
4,"go ba","ba",368
4,"ba re","re",372
4,"re do","do",394
4,"do ba","ba",372
4,"ba re","re",407
4,"re do","do",397
4,"do ta","ta",351
4,"ta bu","bu",368
4,"bu ba","ba",373
4,"ba to","to",387
4,"to bu","bu",412
4,"bu ti","ti",383
4,"ti ka","ka",369
4,"ka ba","ba",390
4,"ba ka","ka",368
4,"ka ti","ti",368
4,"ti ka","ka",392
4,"ka to","to",363
4,"to bu","bu",374
4,"bu re","re",374
4,"re bu","bu",371
4,"bu ka","ka",387
4,"ka re","re",386
4,"re bu","bu",386
4,"bu ka","ka",406
4,"ka bu","bu",363
4,"bu bu","bu",365
4,"bu ba","ba",373
4,"ba to","to",402
4,"to ti","ti",380
4,"ti ba","ba",340
4,"ba ka","ka",385
4,"ka ka","ka",401
4,"ka bu","bu",403
4,"bu ka","ka",395
4,"ka to","to",391
4,"to go","go",387
4,"go ba","ba",384
4,"ba re","re",367
4,"re do","do",385
4,"do ka","ka",391
4,"ka ka","ka",380
4,"ka ka","ka",379
4,"ka bu","bu",380
4,"bu bu","bu",383
4,"bu bu","bu",398
4,"bu ba","ba",374
4,"ba re","re",396
4,"re do","do",386
4,"do bu","bu",413
4,"bu to","to",383
4,"to bu","bu",372
4,"bu ti","ti",403
4,"ti to","to",379
4,"to ba","ba",392
4,"ba ba","ba",389
4,"ba ka","ka",400
4,"ka ti","ti",388
4,"ti bu","bu",367
4,"bu ba","ba",378
4,"ba ka","ka",382
4,"ka ti","ti",357
4,"ti ti","ti",392
4,"ti go","go",390
4,"go bu","bu",392
4,"bu ta","ta",398
4,"ta ba","ba",352
4,"ba re","re",422
4,"re do","do",417
4,"do go","go",391
4,"go ka","ka",377
4,"ka re","re",372
4,"re ba","ba",400
4,"ba to","to",394
4,"to bu","bu",366
4,"bu re","re",402
4,"re bu","bu",386
4,"bu ka","ka",380
4,"ka ta","ta",412
4,"ta bu","bu",395
4,"bu bu","bu",357
4,"bu ta","ta",377
4,"ta ka","ka",387
4,"ka ta","ta",376
4,"ta ka","ka",375
4,"ka bu","bu",337
4,"bu ka","ka",393
4,"ka ba","ba",376
4,"ba ka","ka",372
4,"ka ti","ti",406
4,"ti go","go",385
4,"go to","to",401
4,"to bu","bu",375
4,"bu bu","bu",388
4,"bu to","to",406
4,"to bu","bu",399
4,"bu ti","ti",395
4,"ti to","to",363
4,"to bu","bu",381
4,"bu ti","ti",361
4,"ti to","to",381
4,"to to","to",406
4,"to bu","bu",380
4,"bu re","re",367
4,"re bu","bu",404
4,"bu ka","ka",382
4,"ka ta","ta",371
4,"ta ka","ka",354
4,"ka re","re",371
4,"re bu","bu",377
4,"bu ka","ka",378
4,"ka ka","ka",429
4,"ka re","re",389
4,"re ba","ba",390
4,"ba bu","bu",361
4,"bu re","re",386
4,"re bu","bu",343
4,"bu ka","ka",406
4,"ka bu","bu",391
4,"bu ba","ba",394
4,"ba re","re",371
4,"re do","do",394
4,"do to","to",387
4,"to to","to",391
4,"to bu","bu",356
4,"bu ti","ti",391
4,"ti ka","ka",356
4,"ka re","re",360
4,"re ba","ba",356
4,"ba bu","bu",381
4,"bu bu","bu",388
4,"bu go","go",387
4,"go ti","ti",385
4,"ti ba","ba",379
4,"ba ka","ka",385
4,"ka ba","ba",358
4,"ba re","re",385
4,"re do","do",390
4,"do go","go",400
4,"go bu","bu",348
4,"bu ti","ti",377
4,"ti ba","ba",372
4,"ba ka","ka",380
4,"ka ka","ka",411
4,"ka ba","ba",396
4,"ba ka","ka",377
4,"ka ti","ti",390
4,"ti ta","ta",403
4,"ta ba","ba",400
4,"ba to","to",393
4,"to go","go",372
4,"go bu","bu",407
4,"bu go","go",368
4,"go ka","ka",384
4,"ka re","re",412
4,"re ba","ba",351
4,"ba ka","ka",390
4,"ka ka","ka",386
4,"ka bu","bu",403
4,"bu go","go",371
4,"go go","go",392
4,"go ka","ka",421
4,"ka bu","bu",367
4,"bu to","to",401
4,"to ba","ba",389
4,"ba ka","ka",335
4,"ka ti","ti",397
4,"ti go","go",376
4,"go ba","ba",363
4,"ba re","re",390
4,"re bu","bu",373
4,"bu ka","ka",393
4,"ka go","go",360
4,"go to","to",395
4,"to bu","bu",359
4,"bu ti","ti",361
4,"ti ba","ba",395
4,"ba re","re",402
4,"re bu","bu",376
4,"bu ka","ka",395
4,"ka re","re",413
4,"re bu","bu",351
4,"bu ka","ka",389
4,"ka bu","bu",418
4,"bu ta","ta",384
4,"ta ta","ta",368
4,"ta bu","bu",379
4,"bu to","to",401
4,"to ka","ka",359
4,"ka ba","ba",408
4,"ba re","re",407
4,"re do","do",383
4,"do ta","ta",382
4,"ta bu","bu",394
4,"bu ti","ti",380
4,"ti go","go",376
4,"go bu","bu",402
4,"bu ka","ka",380
4,"ka bu","bu",387
4,"bu bu","bu",389
4,"bu bu","bu",399
4,"bu bu","bu",374
4,"bu ba","ba",393
4,"ba ta","ta",370
4,"ta ka","ka",381
4,"ka bu","bu",393
4,"bu go","go",410
4,"go go","go",385
4,"go ka","ka",355
4,"ka ta","ta",368
4,"ta bu","bu",373
4,"bu ti","ti",402
4,"ti ta","ta",386
4,"ta ba","ba",368
4,"ba ka","ka",393
4,"ka bu","bu",356
4,"bu to","to",383
4,"to bu","bu",370
4,"bu ti","ti",376
4,"ti ka","ka",393
4,"ka re","re",352
4,"re ba","ba",395
4,"ba ba","ba",389
4,"ba re","re",366
4,"re do","do",372
4,"do ta","ta",364
4,"ta bu","bu",361
4,"bu ti","ti",385
4,"ti to","to",364
4,"to ta","ta",380
4,"ta go","go",385
4,"go ta","ta",372
4,"ta bu","bu",406
4,"bu ti","ti",373
4,"ti ta","ta",399
4,"ta bu","bu",394
4,"bu bu","bu",379
4,"bu ta","ta",388
4,"ta ta","ta",384
4,"ta ti","ti",397
4,"ti go","go",383
4,"go bu","bu",364
4,"bu ba","ba",381
4,"ba ti","ti",367
4,"ti ba","ba",343
4,"ba ka","ka",363
4,"ka re","re",393
4,"re bu","bu",371
4,"bu ka","ka",369
4,"ka ta","ta",371
4,"ta bu","bu",364
4,"bu ta","ta",394
4,"ta ti","ti",406
4,"ti go","go",380
4,"go bu","bu",361
4,"bu bu","bu",392
4,"bu ba","ba",390
4,"ba re","re",379
4,"re do","do",388
4,"do ka","ka",399
4,"ka to","to",407
4,"to ba","ba",405
4,"ba go","go",393
4,"go ka","ka",396
4,"ka to","to",400
4,"to ba","ba",380
4,"ba ba","ba",401
4,"ba re","re",382
4,"re do","do",380
4,"do go","go",390
4,"go bu","bu",378
4,"bu ta","ta",377
4,"ta ba","ba",422
4,"ba ka","ka",372
4,"ka ta","ta",384
4,"ta bu","bu",400
4,"bu re","re",380
4,"re bu","bu",396
4,"bu ka","ka",372
4,"ka to","to",378
4,"to to","to",413
4,"to to","to",400
4,"to ta","ta",383
4,"ta bu","bu",383
4,"bu bu","bu",379
4,"bu ta","ta",389
4,"ta bu","bu",364
4,"bu ti","ti",378
4,"ti go","go",396
4,"go to","to",386
4,"to ba","ba",418
4,"ba re","re",399
4,"re bu","bu",359
4,"bu ka","ka",392
4,"ka bu","bu",378
4,"bu ba","ba",375
4,"ba ti","ti",383
4,"ti ba","ba",387
4,"ba ka","ka",421
4,"ka to","to",389
4,"to go","go",404
4,"go ta","ta",356
4,"ta ta","ta",406
4,"ta bu","bu",375
4,"bu ti","ti",380
4,"ti to","to",407
4,"to bu","bu",369
4,"bu go","go",386
4,"go bu","bu",422
4,"bu ka","ka",379
4,"ka re","re",369
4,"re ba","ba",374
4,"ba go","go",371
4,"go ka","ka",367
4,"ka ba","ba",409
4,"ba ba","ba",398
4,"ba ta","ta",386
4,"ta re","re",358
4,"re bu","bu",385
4,"bu ka","ka",363
4,"ka to","to",391
4,"to go","go",386
4,"go ba","ba",380
4,"ba ta","ta",411
4,"ta bu","bu",390
4,"bu bu","bu",401
4,"bu to","to",382
4,"to to","to",394
4,"to to","to",389
4,"to bu","bu",369
4,"bu ka","ka",415
4,"ka bu","bu",382
4,"bu ba","ba",363
4,"ba ta","ta",384
4,"ta to","to",377
4,"to bu","bu",384
4,"bu ti","ti",374
4,"ti ba","ba",389
4,"ba ka","ka",384
4,"ka bu","bu",413
4,"bu bu","bu",354
4,"bu bu","bu",376
4,"bu to","to",411
4,"to ta","ta",388
4,"ta bu","bu",381
4,"bu ti","ti",386
4,"ti ba","ba",386
4,"ba re","re",393
4,"re do","do",400
4,"do ka","ka",372
4,"ka ta","ta",379
4,"ta ta","ta",381
4,"ta bu","bu",383
4,"bu ti","ti",384
4,"ti to","to",379
4,"to ti","ti",371
4,"ti go","go",365
4,"go bu","bu",395
4,"bu ta","ta",394
4,"ta ba","ba",386
4,"ba ba","ba",387
4,"ba ka","ka",345
4,"ka ti","ti",394
4,"ti ka","ka",398
4,"ka re","re",409
4,"re ba","ba",398
4,"ba bu","bu",371
4,"bu to","to",413
4,"to ka","ka",362
4,"ka re","re",389
4,"re ba","ba",379
4,"ba ta","ta",347
4,"ta bu","bu",383
4,"bu to","to",423
4,"to bu","bu",375
4,"bu ba","ba",421
4,"ba to","to",374
4,"to bu","bu",368
4,"bu to","to",372
4,"to bu","bu",360
4,"bu ba","ba",405
4,"ba ka","ka",383
4,"ka bu","bu",388
4,"bu ta","ta",408
4,"ta bu","bu",386
4,"bu ti","ti",372
4,"ti ti","ti",402
4,"ti go","go",388
4,"go bu","bu",379
4,"bu ta","ta",411
4,"ta ta","ta",421
4,"ta bu","bu",405
4,"bu ti","ti",397
4,"ti go","go",395
4,"go to","to",394
4,"to bu","bu",415
4,"bu ti","ti",407
4,"ti bu","bu",379
4,"bu to","to",396
4,"to go","go",372
4,"go ta","ta",379
4,"ta ta","ta",387
4,"ta bu","bu",361
4,"bu ti","ti",403
4,"ti go","go",403
4,"go go","go",405
4,"go to","to",357
4,"to ka","ka",372
4,"ka ba","ba",381
4,"ba ka","ka",376
4,"ka ti","ti",353
4,"ti ba","ba",382
4,"ba ka","ka",363
4,"ka ba","ba",383
4,"ba ka","ka",362
4,"ka re","re",375
4,"re ba","ba",384
4,"ba ba","ba",348
4,"ba ta","ta",397
4,"ta ka","ka",366
4,"ka go","go",412
4,"go re","re",420
4,"re bu","bu",390
4,"bu ka","ka",391
4,"ka bu","bu",402
4,"bu to","to",397
4,"to ta","ta",388
4,"ta to","to",411
4,"to ta","ta",386
4,"ta to","to",397
4,"to ba","ba",387
4,"ba re","re",404
4,"re do","do",386
4,"do ba","ba",379
4,"ba ka","ka",370
4,"ka ti","ti",407
4,"ti ka","ka",369
4,"ka ka","ka",382
4,"ka to","to",381
4,"to ba","ba",357
4,"ba ba","ba",405
4,"ba ba","ba",390
4,"ba bu","bu",395
4,"bu ba","ba",396
4,"ba ta","ta",387
4,"ta bu","bu",360
4,"bu ti","ti",396
4,"ti ka","ka",403
4,"ka ti","ti",391
4,"ti ba","ba",380
4,"ba ka","ka",394
4,"ka bu","bu",382
4,"bu ba","ba",395
4,"ba to","to",409
4,"to ta","ta",388
4,"ta bu","bu",407
4,"bu ba","ba",374
4,"ba to","to",396
4,"to ka","ka",404
4,"ka ta","ta",403
4,"ta go","go",384
4,"go ta","ta",383
4,"ta ba","ba",406
4,"ba ti","ti",384
4,"ti ba","ba",381
4,"ba ka","ka",368
4,"ka bu","bu",380
4,"bu ka","ka",386
4,"ka ba","ba",404
4,"ba re","re",398
4,"re do","do",375
4,"do to","to",389
4,"to ba","ba",381
4,"ba go","go",393
4,"go to","to",385
4,"to bu","bu",382
4,"bu ti","ti",411
4,"ti ti","ti",385
4,"ti ba","ba",394
4,"ba ka","ka",380
4,"ka bu","bu",378
4,"bu go","go",386
4,"go to","to",380
4,"to bu","bu",362
4,"bu ti","ti",390
4,"ti ta","ta",378
4,"ta ka","ka",407
4,"ka re","re",416
4,"re ba","ba",358
4,"ba go","go",412
4,"go to","to",404
4,"to go","go",388
4,"go ba","ba",389
4,"ba ka","ka",339
4,"ka ti","ti",386
4,"ti ti","ti",357
4,"ti ba","ba",352
4,"ba ka","ka",393
4,"ka ba","ba",389
4,"ba bu","bu",379
4,"bu bu","bu",379
4,"bu bu","bu",383
4,"bu go","go",358
4,"go ti","ti",378
4,"ti ba","ba",360
4,"ba ka","ka",387
4,"ka ta","ta",380
4,"ta bu","bu",372
4,"bu ti","ti",378
4,"ti ka","ka",405
4,"ka re","re",408
4,"re ba","ba",368
4,"ba bu","bu",387
4,"bu bu","bu",380
4,"bu go","go",389
4,"go ta","ta",381
4,"ta bu","bu",359
4,"bu ti","ti",387
4,"ti go","go",386
4,"go ta","ta",416
4,"ta ka","ka",387
4,"ka ba","ba",376
4,"ba ka","ka",380
4,"ka re","re",378
4,"re ba","ba",368
4,"ba to","to",387
4,"to ka","ka",376
4,"ka go","go",390
4,"go ti","ti",402
4,"ti go","go",395
4,"go bu","bu",360
4,"bu re","re",400
4,"re bu","bu",385
4,"bu ka","ka",404
4,"ka bu","bu",371
4,"bu ta","ta",378
4,"ta bu","bu",398
4,"bu ti","ti",363
4,"ti ba","ba",370
4,"ba ka","ka",402
4,"ka ti","ti",371
4,"ti to","to",371
4,"to ba","ba",378
4,"ba ti","ti",435
4,"ti ba","ba",405
4,"ba ka","ka",386
4,"ka ta","ta",415
4,"ta go","go",377
4,"go bu","bu",387
4,"bu ba","ba",373
4,"ba ka","ka",368
4,"ka ti","ti",380
4,"ti ka","ka",381
4,"ka ka","ka",408
4,"ka ka","ka",357
4,"ka ka","ka",380
4,"ka ta","ta",361
4,"ta ba","ba",387
4,"ba ba","ba",412
4,"ba go","go",378
4,"go ta","ta",381
4,"ta re","re",393
4,"re bu","bu",365
4,"bu ka","ka",382
4,"ka bu","bu",366
4,"bu bu","bu",420
4,"bu bu","bu",407
4,"bu bu","bu",370
4,"bu ti","ti",403
4,"ti ba","ba",376
4,"ba ka","ka",398
4,"ka go","go",372
4,"go ba","ba",395
4,"ba re","re",402
4,"re do","do",399
4,"do ka","ka",382
4,"ka bu","bu",363
4,"bu to","to",393
4,"to bu","bu",385
4,"bu ti","ti",398
4,"ti ba","ba",364
4,"ba ta","ta",384
4,"ta bu","bu",374
4,"bu ti","ti",367
4,"ti ba","ba",358
4,"ba ka","ka",378
4,"ka to","to",377
4,"to ta","ta",388
4,"ta ta","ta",379
4,"ta bu","bu",390
4,"bu ti","ti",383
4,"ti go","go",374
4,"go bu","bu",394
4,"bu bu","bu",383
4,"bu go","go",402
4,"go ta","ta",384
